timestamp,q0,q1,q2,q3,roll,pitch,yaw
5561913475,0.97726142,-0.16621366,-0.13045353,0.01774991,-19.890,-14.423,4.623
5581913575,0.97670585,-0.16800833,-0.13227619,0.01794107,-20.125,-14.617,4.712
5601913675,0.97614360,-0.16980185,-0.13409796,0.01813209,-20.360,-14.812,4.802
5621913775,0.97557461,-0.17159419,-0.13591880,0.01832300,-20.596,-15.005,4.894
5641913875,0.97499871,-0.17338642,-0.13773732,0.01852157,-20.833,-15.199,4.986
5661913975,0.97441602,-0.17517859,-0.13955350,0.01872781,-21.070,-15.391,5.081
5681914075,0.97382641,-0.17697065,-0.14136733,0.01894170,-21.309,-15.583,5.178
5701914175,0.97322994,-0.17876261,-0.14317878,0.01916324,-21.547,-15.774,5.276
5721914275,0.97262681,-0.18055335,-0.14498924,0.01938465,-21.787,-15.964,5.375
5741914375,0.97201687,-0.18234284,-0.14679869,0.01960592,-22.027,-16.155,5.475
5761914475,0.97140032,-0.18413107,-0.14860713,0.01982706,-22.268,-16.345,5.576
5781914575,0.97077703,-0.18591803,-0.15041456,0.02004807,-22.509,-16.534,5.678
5801914675,0.97014701,-0.18770371,-0.15222093,0.02026893,-22.751,-16.723,5.781
5821914775,0.96951038,-0.18948810,-0.15402627,0.02048966,-22.993,-16.912,5.885
5841914875,0.96886718,-0.19126995,-0.15583204,0.02070249,-23.236,-17.100,5.989
5861914975,0.96821743,-0.19304924,-0.15763827,0.02090745,-23.479,-17.289,6.093
5881915050,0.96756124,-0.19482593,-0.15944496,0.02110452,-23.723,-17.477,6.197
5901915150,0.96689856,-0.19660001,-0.16125211,0.02129372,-23.967,-17.665,6.301
5921915275,0.96622914,-0.19837274,-0.16305815,0.02148277,-24.211,-17.853,6.406
5941915375,0.96555310,-0.20014410,-0.16486306,0.02167168,-24.456,-18.041,6.512
5961915475,0.96487045,-0.20191407,-0.16666685,0.02186043,-24.702,-18.228,6.619
5981915575,0.96418113,-0.20368266,-0.16846949,0.02204903,-24.948,-18.414,6.727
6001915675,0.96348518,-0.20544983,-0.17027095,0.02223749,-25.195,-18.601,6.836
6051915925,0.96278256,-0.20721561,-0.17207125,0.02242579,-25.443,-18.786,6.946
6071916025,0.96207333,-0.20897995,-0.17387037,0.02261393,-25.691,-18.972,7.057
6091916125,0.96135747,-0.21074286,-0.17566828,0.02280192,-25.940,-19.156,7.169
6111916225,0.96063501,-0.21250431,-0.17746499,0.02298975,-26.190,-19.341,7.282
6131916325,0.95990586,-0.21426429,-0.17926048,0.02317742,-26.440,-19.525,7.395
6151916425,0.95917016,-0.21602280,-0.18105473,0.02336494,-26.691,-19.708,7.510
6171916500,0.95842785,-0.21777983,-0.18284772,0.02355229,-26.943,-19.891,7.626
6191916625,0.95767891,-0.21953535,-0.18463947,0.02373948,-27.195,-20.074,7.743
6211916725,0.95692343,-0.22128937,-0.18642995,0.02392651,-27.448,-20.256,7.860
6231916825,0.95616132,-0.22304185,-0.18821913,0.02411337,-27.702,-20.437,7.979
6251916925,0.95538932,-0.22480024,-0.19001485,0.02430034,-27.957,-20.619,8.099
6271917025,0.95460731,-0.22656450,-0.19181706,0.02448743,-28.214,-20.801,8.221
6291917125,0.95381528,-0.22833461,-0.19362576,0.02467461,-28.473,-20.983,8.344
6311917225,0.95301306,-0.23011050,-0.19544089,0.02486190,-28.734,-21.166,8.469
6331917325,0.95220411,-0.23188476,-0.19725463,0.02504902,-28.996,-21.348,8.594
6351917425,0.95138830,-0.23365737,-0.19906697,0.02523595,-29.258,-21.530,8.721
6371916975,0.95056576,-0.23542832,-0.20087789,0.02542270,-29.521,-21.711,8.849
6481920500,0.94973642,-0.23719758,-0.20268737,0.02560928,-29.785,-21.892,8.978
6501919850,0.94889700,-0.23897091,-0.20450510,0.02578836,-30.051,-22.073,9.107
6521919275,0.94804740,-0.24074826,-0.20633104,0.02595994,-30.318,-22.255,9.238
6541918800,0.94718754,-0.24252957,-0.20816520,0.02612404,-30.586,-22.437,9.369
6561918475,0.94631732,-0.24431480,-0.21000753,0.02628065,-30.857,-22.621,9.500
6581918575,0.94544011,-0.24609825,-0.21184832,0.02643707,-31.128,-22.803,9.633
6601918675,0.94455600,-0.24787986,-0.21368755,0.02659329,-31.400,-22.985,9.767
6621918775,0.94366491,-0.24965967,-0.21552521,0.02674932,-31.672,-23.167,9.902
6641918875,0.94278115,-0.25141352,-0.21732430,0.02692668,-31.942,-23.343,10.039
6661918975,0.94190520,-0.25314158,-0.21908484,0.02712535,-32.210,-23.515,10.177
6701919175,0.94103730,-0.25484389,-0.22080688,0.02734534,-32.474,-23.681,10.317
6721919275,0.94017774,-0.25652066,-0.22249041,0.02758661,-32.736,-23.842,10.458
6741919375,0.93931210,-0.25819576,-0.22417252,0.02782771,-32.999,-24.002,10.600
6761919475,0.93844044,-0.25986919,-0.22585317,0.02806863,-33.262,-24.162,10.742
6781919550,0.93756276,-0.26154095,-0.22753237,0.02830936,-33.526,-24.321,10.886
