sample,timestamp,sensor_id,q0,q1,q2,q3
243,21121991875,1,0.998985413959566,-0.038290787550425,-0.002240120023155,0.023599579383657
244,21201992275,1,0.998980892506918,-0.038340216367500,-0.002294169148562,0.023705294828209
245,21281992675,1,0.998977115343352,-0.038370526184184,-0.002329845673173,0.023811710559387
246,21381993175,1,0.998974187077642,-0.038379160221779,-0.002345113209285,0.023918905854406
247,21461993575,1,0.998972072967868,-0.038367028326381,-0.002340717364520,0.024026851851700
248,21541993975,1,0.998970802215050,-0.038340302393640,-0.002310417772402,0.024125080391602
249,21621994375,1,0.998970326911381,-0.038293197675556,-0.002261374451919,0.024224020061472
250,21701994775,1,0.998970092759392,-0.038239462334358,-0.002203758760115,0.024323666253241
251,21781995175,1,0.998970355953240,-0.038172512073449,-0.002131488253790,0.024424250377093
252,21861995575,1,0.998971235747518,-0.038089410405364,-0.002041302220848,0.024525497941783
253,21941995975,1,0.998973063582478,-0.037981184525959,-0.001932524837656,0.024627488836552
254,22041996475,1,0.998975426536536,-0.037858337569664,-0.001807094388406,0.024730100332969
255,22121996875,1,0.998978373431516,-0.037718469801832,-0.001681310814675,0.024833438059929
256,22201997275,1,0.998981764076008,-0.037565653918038,-0.001542149532765,0.024937491135155
257,22281997675,1,0.998985378882284,-0.037407209642035,-0.001392701193125,0.025039445473142
258,22361998075,1,0.998989453921455,-0.037239858163076,-0.001239011725212,0.025134215079287
259,22441998475,1,0.998993970313384,-0.037059006242532,-0.001073439359920,0.025229448304689
260,22521998875,1,0.998999358506316,-0.036852999195908,-0.000887582630106,0.025324895879567
261,22601999275,1,0.999005173821055,-0.036633030494835,-0.000688931185283,0.025420643763470
262,22701999775,1,0.999010966455870,-0.036410671190410,-0.000482215997276,0.025517041209850
263,22782000175,1,0.999016857122038,-0.036182448659087,-0.000272384577818,0.025613968877946
264,22862000575,1,0.999022955292696,-0.035945304550184,-0.000053872006974,0.025711222780113
265,23042002475,1,0.999029631627141,-0.035696220039860,0.000172083930859,0.025798166464408
266,23122001875,1,0.999036303914614,-0.035437785661310,0.000403210631931,0.025893324028344
267,23202002275,1,0.999042999657454,-0.035172761442635,0.000640353567505,0.025991376170656
268,23312002825,1,0.999050410183676,-0.034870625420711,0.000936714243679,0.026104405011851
269,23392003225,1,0.999058089253408,-0.034550874983401,0.001248835963562,0.026222351991151
270,23472003625,1,0.999065740270005,-0.034224104903927,0.001550847722356,0.026342971237392
271,23552004025,1,0.999072702099212,-0.033905048914402,0.001848876647733,0.026471970713047
272,23632004425,1,0.999079488624101,-0.033585062291035,0.002146463555028,0.026600971706294
273,23712004825,1,0.999086219424638,-0.033266545749720,0.002448233853728,0.026722074033716
274,23792005225,1,0.999092777961577,-0.032949468676978,0.002746936846171,0.026840414990950
275,23872005625,1,0.999098967317343,-0.032637813183358,0.003043014416473,0.026958611226990
276,23972006125,1,0.999104555595939,-0.032340226741751,0.003321725403634,0.027076980298323
277,24052006525,1,0.999109805082972,-0.032048225753612,0.003596052450615,0.027195165377038
278,24132007750,1,0.999114924696641,-0.031755652608953,0.003864371279738,0.027313227755379
279,24212007300,1,0.999119659159585,-0.031471030790214,0.004125542000022,0.027431019030311
280,24292007725,1,0.999123598284577,-0.031211996869535,0.004370137368809,0.027545389844258
281,24372008125,1,0.999127445431518,-0.030960111507125,0.004606010728853,0.027651472765847
282,24452008525,1,0.999130834737021,-0.030721100172871,0.004830368867648,0.027757100325412
283,24562009075,1,0.999134106135895,-0.030491789364194,0.005039410648204,0.027854857345088
284,24642009475,1,0.999136915467617,-0.030279804449744,0.005232651792757,0.027949542886367
285,24722009875,1,0.999139115248070,-0.030090446586505,0.005397656438098,0.028043871175442
286,24802010275,1,0.999140881194028,-0.029916279177633,0.005547735358260,0.028137846388501
287,24882010675,1,0.999142262708842,-0.029754780041566,0.005690103304192,0.028231448034427
288,24962011075,1,0.999143269874979,-0.029607616085447,0.005817046182766,0.028324500118774
289,25042011475,1,0.999143902702194,-0.029474865624978,0.005930111850124,0.028417032970811
290,25122011875,1,0.999144186883797,-0.029355884437447,0.006029832194094,0.028509068538307
291,25222012375,1,0.999144101283849,-0.029251964942631,0.006115155760087,0.028600564447468
